ITE00100554,17700101,TMAX,-4,,I,E,
ITE00100554,17700101,TMIN,-34,,,E,
ITE00100554,17700102,TMAX,40,,,E,
ITE00100554,17700102,TMIN,10,,I,E,
ITE00100554,17700103,TMAX,10,,,E,
ITE00100554,17700103,TMIN,-10,,,E,
ITE00100554,17700104,TMAX,12,,,E,
ITE00100554,17700104,TMIN,-12,,,E,
ITE00100554,17700105,TMAX,7,,,E,
ITE00100554,17700105,TMIN,-7,,,E,
ITE00100554,17700106,TMAX,16,,,E,
ITE00100554,17700106,TMIN,-10,,,E,
ITE00100554,17700107,TMAX,-5,,,E,
ITE00100554,17700107,TMIN,-37,,,E,
ITE00100554,17700108,TMAX,-6,,,E,
ITE00100554,17700108,TMIN,-32,,,E,
ITE00100554,17700109,TMAX,-15,,,E,
ITE00100554,17700109,TMIN,-47,,,E,
ITE00100554,17700110,TMAX,-18,,,E,
ITE00100554,17700110,TMIN,-44,,,E,
ITE00100554,17700111,TMAX,2,,,E,
ITE00100554,17700111,TMIN,-20,,,E,
ITE00100554,17700112,TMAX,13,,,E,
ITE00100554,17700112,TMIN,-15,,,E,
ITE00100554,17700113,TMAX,-2,,,E,
ITE00100554,17700113,TMIN,-30,,,E,
ITE00100554,17700114,TMAX,8,,,E,
ITE00100554,17700114,TMIN,-14,,,E,
ITE00100554,17700115,TMAX,-6,,,E,
ITE00100554,17700115,TMIN,-30,,,E,
ITE00100554,17700116,TMAX,-8,,,E,
ITE00100554,17700116,TMIN,-32,,,E,
ITE00100554,17700117,TMAX,2,,,E,
ITE00100554,17700117,TMIN,-28,,,E,
ITE00100554,17700118,TMAX,39,,,E,
ITE00100554,17700118,TMIN,3,,,E,
ITE00100554,17700119,TMAX,9,,,E,
ITE00100554,17700119,TMIN,-27,,,E,
ITE00100554,17700120,TMAX,30,,,E,
ITE00100554,17700120,TMIN,0,,,E,
ITE00100554,17700121,TMAX,15,,,E,
ITE00100554,17700121,TMIN,-3,,,E,
ITE00100554,17700122,TMAX,32,,,E,
ITE00100554,17700122,TMIN,-6,,,E,
ITE00100554,17700123,TMAX,10,,,E,
ITE00100554,17700123,TMIN,-22,,,E,
ITE00100554,17700124,TMAX,41,,,E,
ITE00100554,17700124,TMIN,9,,,E,
ITE00100554,17700125,TMAX,41,,,E,
ITE00100554,17700125,TMIN,1,,,E,
ITE00100554,17700126,TMAX,40,,,E,
ITE00100554,17700126,TMIN,0,,,E,
ITE00100554,17700127,TMAX,40,,,E,
ITE00100554,17700127,TMIN,6,,,E,
ITE00100554,17700128,TMAX,23,,,E,
ITE00100554,17700128,TMIN,-5,,,E,
ITE00100554,17700129,TMAX,40,,,E,
ITE00100554,17700129,TMIN,-2,,,E,
ITE00100554,17700130,TMAX,47,,,E,
ITE00100554,17700130,TMIN,5,,,E,
ITE00100554,17700131,TMAX,50,,,E,
ITE00100554,17700131,TMIN,6,,,E,
ITE00100554,17700201,TMAX,72,,,E,
ITE00100554,17700201,TMIN,28,,,E,
ITE00100554,17700202,TMAX,66,,,E,
ITE00100554,17700202,TMIN,22,,,E,
ITE00100554,17700203,TMAX,61,,,E,
ITE00100554,17700203,TMIN,25,,,E,
ITE00100554,17700204,TMAX,62,,,E,
ITE00100554,17700204,TMIN,16,,,E,
ITE00100554,17700205,TMAX,72,,,E,
ITE00100554,17700205,TMIN,26,,,E,
ITE00100554,17700206,TMAX,72,,,E,
ITE00100554,17700206,TMIN,26,,,E,
ITE00100554,17700207,TMAX,84,,,E,
ITE00100554,17700207,TMIN,46,,,E,
ITE00100554,17700208,TMAX,36,,,E,
ITE00100554,17700208,TMIN,14,,,E,
ITE00100554,17700209,TMAX,50,,,E,
ITE00100554,17700209,TMIN,18,,,E,
ITE00100554,17700210,TMAX,34,,,E,
ITE00100554,17700210,TMIN,12,,,E,
