ITE00100554,17690101,TMAX,49,,,E,
ITE00100554,17690101,TMIN,29,,,E,
ITE00100554,17690102,TMAX,47,,,E,
ITE00100554,17690102,TMIN,33,,,E,
ITE00100554,17690103,TMAX,38,,,E,
ITE00100554,17690103,TMIN,14,,,E,
ITE00100554,17690104,TMAX,36,,,E,
ITE00100554,17690104,TMIN,16,,,E,
ITE00100554,17690105,TMAX,35,,,E,
ITE00100554,17690105,TMIN,21,,,E,
ITE00100554,17690106,TMAX,50,,,E,
ITE00100554,17690106,TMIN,30,,,E,
ITE00100554,17690107,TMAX,47,,,E,
ITE00100554,17690107,TMIN,33,,,E,
ITE00100554,17690108,TMAX,67,,,E,
ITE00100554,17690108,TMIN,45,,,E,
ITE00100554,17690109,TMAX,50,,,E,
ITE00100554,17690109,TMIN,28,,,E,
ITE00100554,17690110,TMAX,42,,,E,
ITE00100554,17690110,TMIN,20,,,E,
ITE00100554,17690111,TMAX,30,,,E,
ITE00100554,17690111,TMIN,-2,,,E,
ITE00100554,17690112,TMAX,29,,,E,
ITE00100554,17690112,TMIN,1,,,E,
ITE00100554,17690113,TMAX,53,,,E,
ITE00100554,17690113,TMIN,25,,,E,
ITE00100554,17690114,TMAX,67,,,E,
ITE00100554,17690114,TMIN,33,,,E,
ITE00100554,17690115,TMAX,45,,,E,
ITE00100554,17690115,TMIN,17,,,E,
ITE00100554,17690116,TMAX,41,,,E,
ITE00100554,17690116,TMIN,5,,,E,
ITE00100554,17690117,TMAX,37,,,E,
ITE00100554,17690117,TMIN,1,,,E,
ITE00100554,17690118,TMAX,31,,,E,
ITE00100554,17690118,TMIN,-5,,,E,
ITE00100554,17690119,TMAX,34,,,E,
ITE00100554,17690119,TMIN,18,,,E,
ITE00100554,17690120,TMAX,24,,,E,
ITE00100554,17690120,TMIN,6,,,E,
ITE00100554,17690121,TMAX,24,,,E,
ITE00100554,17690121,TMIN,6,,,E,
ITE00100554,17690122,TMAX,29,,,E,
ITE00100554,17690122,TMIN,11,,,E,
ITE00100554,17690123,TMAX,49,,,E,
ITE00100554,17690123,TMIN,23,,,E,
ITE00100554,17690124,TMAX,49,,,E,
ITE00100554,17690124,TMIN,17,,,E,
ITE00100554,17690125,TMAX,60,,,E,
ITE00100554,17690125,TMIN,28,,,E,
ITE00100554,17690126,TMAX,36,,,E,
ITE00100554,17690126,TMIN,2,,,E,
ITE00100554,17690127,TMAX,54,,,E,
ITE00100554,17690127,TMIN,12,,,E,
ITE00100554,17690128,TMAX,70,,,E,
ITE00100554,17690128,TMIN,36,,,E,
ITE00100554,17690129,TMAX,63,,,E,
ITE00100554,17690129,TMIN,29,,,E,
ITE00100554,17690130,TMAX,58,,,E,
ITE00100554,17690130,TMIN,30,,,E,
ITE00100554,17690131,TMAX,22,,,E,
ITE00100554,17690131,TMIN,-22,,,E,
ITE00100554,17690201,TMAX,-3,,,E,
ITE00100554,17690201,TMIN,-47,,,E,
ITE00100554,17690202,TMAX,-6,,,E,
ITE00100554,17690202,TMIN,-50,,,E,
ITE00100554,17690203,TMAX,7,,,E,
ITE00100554,17690203,TMIN,-13,,,E,
ITE00100554,17690204,TMAX,5,,,E,
ITE00100554,17690204,TMIN,-25,,,E,
ITE00100554,17690205,TMAX,25,,,E,
ITE00100554,17690205,TMIN,-7,,,E,
ITE00100554,17690206,TMAX,37,,,E,
ITE00100554,17690206,TMIN,15,,,E,
ITE00100554,17690207,TMAX,47,,,E,
ITE00100554,17690207,TMIN,15,,,E,
